Year,State,County,Week,Arbovirus,CorvidsReported,CorvidsTested,OtherReported,OtherTested
2001,CT,09013,35,WNV,0,0,2,0
2001,CT,09013,36,WNV,2,0,1,0
2001,CT,09013,37,WNV,0,0,1,0
2001,CT,09013,39,WNV,0,0,1,0
2001,CT,09013,40,WNV,1,1,0,0
2001,CT,09013,41,WNV,0,2,1,0
2001,CT,09013,42,WNV,1,0,0,0
2001,CT,09015,21,WNV,1,0,0,0
2001,CT,09015,22,WNV,0,0,1,0
2001,CT,09015,23,WNV,2,0,0,0
2001,CT,09015,24,WNV,0,0,2,0
2001,CT,09015,25,WNV,1,0,1,0
2001,CT,09015,26,WNV,1,1,4,2
2001,CT,09015,28,WNV,1,0,0,0
2001,CT,09015,29,WNV,0,0,1,0
2001,CT,09015,30,WNV,1,1,0,1
2001,CT,09015,31,WNV,1,0,0,0
2001,CT,09015,32,WNV,1,0,0,0
2001,CT,09015,33,WNV,2,1,0,0
2001,CT,09015,36,WNV,1,1,0,0
2001,CT,09015,38,WNV,1,2,0,0
2001,CT,09015,39,WNV,1,0,0,0
2001,CT,09015,40,WNV,0,0,0,1
2001,CT,09015,41,WNV,1,0,3,0
2001,MA,25001,20,WNV,0,0,1,0
2001,MA,25001,21,WNV,0,0,1,0
2001,MA,25001,23,WNV,1,0,5,1
2001,MA,25001,24,WNV,4,1,6,0
2001,MA,25001,25,WNV,1,0,8,1
2001,MA,25001,26,WNV,4,2,10,5
2001,MA,25001,27,WNV,2,2,7,2
2001,MA,25001,28,WNV,10,3,4,2
2001,MA,25001,29,WNV,12,2,18,9
2001,MA,25001,30,WNV,7,1,12,3
2001,MA,25001,31,WNV,6,1,12,5
2001,MA,25001,32,WNV,4,2,3,2
2001,MA,25003,17,WNV,1,0,0,0
2001,MA,25003,21,WNV,1,1,0,0
2001,MA,25003,24,WNV,1,0,1,0
2001,MA,25003,25,WNV,0,0,3,1
2001,MA,25003,26,WNV,0,0,4,1
2001,MA,25003,27,WNV,0,0,1,0
2001,MA,25003,28,WNV,2,1,1,1
2001,MA,25003,29,WNV,2,1,2,1
2001,MA,25003,30,WNV,2,0,4,1
2001,MA,25003,31,WNV,1,0,5,2
2001,MA,25003,32,WNV,0,0,2,0
2001,MA,25005,15,WNV,1,0,0,0
2001,MA,25005,20,WNV,0,0,2,0
2001,MA,25005,21,WNV,0,0,1,0
2001,MA,25005,22,WNV,2,1,3,2
2001,MA,25005,23,WNV,6,1,5,2
2001,MA,25005,24,WNV,1,1,6,3
2001,MA,25005,25,WNV,0,0,10,7
2001,MA,25005,26,WNV,0,0,12,4
2001,MA,25005,27,WNV,2,0,10,4
2001,MA,25005,28,WNV,3,2,12,10
2001,MA,25005,29,WNV,7,2,23,10
2001,MA,25005,30,WNV,6,3,21,5
2001,MA,25005,31,WNV,2,1,18,7
2001,MA,25005,32,WNV,2,1,12,4
2001,MA,25007,22,WNV,1,0,1,0
2001,MA,25007,29,WNV,3,0,1,0
2001,MA,25007,30,WNV,1,0,0,0
2001,MA,25007,31,WNV,1,1,0,0
2001,MA,25007,32,WNV,0,0,1,0
2001,MA,25009,14,WNV,0,0,1,0
2001,MA,25009,19,WNV,1,0,1,0
2001,MA,25009,20,WNV,0,0,2,0
2001,MA,25009,21,WNV,1,1,1,0
2001,MA,25009,22,WNV,4,2,6,3
2001,MA,25009,23,WNV,11,5,15,2
2001,MA,25009,24,WNV,5,2,4,1
2001,MA,25009,25,WNV,7,3,5,2
2001,MA,25009,26,WNV,6,1,10,1
2001,MA,25009,27,WNV,10,3,8,1
2001,MA,25009,28,WNV,9,3,9,3
2001,MA,25009,29,WNV,39,8,88,22
2001,MA,25009,30,WNV,14,3,55,14
2001,MA,25009,31,WNV,22,4,49,10
2001,MA,25009,32,WNV,19,3,18,6
2001,MA,25011,15,WNV,0,0,1,1
2001,MA,25011,17,WNV,1,0,0,0
2001,MA,25011,24,WNV,1,1,0,0
2001,MA,25011,27,WNV,0,0,1,0
2001,MA,25011,28,WNV,0,0,1,0
2001,MA,25011,29,WNV,1,1,1,0
2001,MA,25011,30,WNV,0,0,1,1
2001,MA,25011,31,WNV,1,0,3,0
2001,MA,25011,32,WNV,1,0,3,0
2001,MA,25013,15,WNV,0,0,4,0
2001,MA,25013,18,WNV,0,0,1,0
2001,MA,25013,19,WNV,0,0,10,0
2001,MA,25013,20,WNV,0,0,2,0
2001,MA,25013,21,WNV,0,0,7,0
2001,MA,25013,22,WNV,11,0,21,0
2001,MA,25013,23,WNV,4,0,8,2
2001,MA,25013,24,WNV,5,2,15,1
2001,MA,25013,25,WNV,5,1,7,3
2001,MA,25013,26,WNV,2,0,14,3
2001,MA,25013,27,WNV,6,2,31,8
2001,MA,25013,28,WNV,16,1,45,10
2001,MA,25013,29,WNV,17,1,59,14
2001,MA,25013,30,WNV,9,1,31,12
2001,MA,25013,31,WNV,8,0,50,12
2001,MA,25013,32,WNV,0,0,10,5
2001,MA,25015,20,WNV,0,0,1,0
2001,MA,25015,22,WNV,2,0,2,2
2001,MA,25015,23,WNV,2,0,1,0
2001,MA,25015,24,WNV,3,1,1,1
2001,MA,25015,25,WNV,3,0,5,3
2001,MA,25015,26,WNV,3,1,1,1
2001,MA,25015,27,WNV,4,2,0,0
2001,MA,25015,28,WNV,4,0,8,2
2001,MA,25015,29,WNV,3,0,12,1
2001,MA,25015,30,WNV,1,1,2,1
2001,MA,25015,31,WNV,1,0,14,4
2001,MA,25015,32,WNV,2,1,3,0
2001,MA,25017,3,WNV,0,0,1,1
2001,MA,25017,12,WNV,1,1,0,0
2001,MA,25017,15,WNV,1,1,0,0
2001,MA,25017,16,WNV,1,1,1,0
2001,MA,25017,18,WNV,1,0,0,0
2001,MA,25017,19,WNV,1,0,0,0
2001,MA,25017,21,WNV,1,0,0,0
2001,MA,25017,22,WNV,3,1,3,0
2001,MA,25017,23,WNV,20,4,15,5
2001,MA,25017,24,WNV,11,2,20,7
2001,MA,25017,25,WNV,9,3,15,1
2001,MA,25017,26,WNV,16,0,30,6
2001,MA,25017,27,WNV,20,6,46,7
2001,MA,25017,28,WNV,32,3,48,14
2001,MA,25017,29,WNV,32,9,136,39
2001,MA,25017,30,WNV,26,9,88,27
2001,MA,25017,31,WNV,32,3,98,30
2001,MA,25017,32,WNV,35,10,62,20
2001,MA,25019,24,WNV,1,1,0,0
2001,MA,25019,32,WNV,1,1,0,0
2001,MA,25021,17,WNV,0,0,2,0
2001,MA,25021,18,WNV,2,0,1,1
2001,MA,25021,20,WNV,0,0,4,1
2001,MA,25021,21,WNV,2,2,0,0
2001,MA,25021,22,WNV,3,2,2,1
2001,MA,25021,23,WNV,4,1,6,1
2001,MA,25021,24,WNV,3,2,15,2
2001,MA,25021,25,WNV,6,3,8,1
2001,MA,25021,26,WNV,8,1,14,4
2001,MA,25021,27,WNV,9,5,19,4
2001,MA,25021,28,WNV,12,2,20,6
2001,MA,25021,29,WNV,13,0,57,17
2001,MA,25021,30,WNV,12,4,33,14
2001,MA,25021,31,WNV,12,3,57,14
2001,MA,25021,32,WNV,9,2,16,5
2001,MA,25023,13,WNV,1,1,0,0
2001,MA,25023,17,WNV,0,0,2,0
2001,MA,25023,20,WNV,0,0,2,0
2001,MA,25023,21,WNV,1,0,0,0
2001,MA,25023,22,WNV,2,1,3,0
2001,MA,25023,23,WNV,1,0,5,1
2001,MA,25023,24,WNV,1,0,10,3
2001,MA,25023,25,WNV,5,1,4,2
2001,MA,25023,26,WNV,2,1,18,5
2001,MA,25023,27,WNV,5,1,16,2
2001,MA,25023,28,WNV,8,4,15,5
2001,MA,25023,29,WNV,7,3,43,12
2001,MA,25023,30,WNV,6,1,47,17
2001,MA,25023,31,WNV,13,6,53,19
2001,MA,25023,32,WNV,24,11,58,23
2001,MA,25025,15,WNV,0,0,1,0
2001,MA,25025,16,WNV,0,0,2,1
2001,MA,25025,18,WNV,0,0,1,0
2001,MA,25025,21,WNV,1,0,5,2
2001,MA,25025,23,WNV,3,1,3,0
2001,MA,25025,24,WNV,10,4,4,0
2001,MA,25025,25,WNV,1,0,3,2
2001,MA,25025,26,WNV,2,1,7,2
2001,MA,25025,27,WNV,2,2,3,1
2001,MA,25025,28,WNV,5,2,8,0
2001,MA,25025,29,WNV,6,0,31,6
2001,MA,25025,30,WNV,3,2,14,5
2001,MA,25025,31,WNV,4,1,20,6
2001,MA,25025,32,WNV,2,0,16,3
2001,MA,25027,16,WNV,0,0,1,0
2001,MA,25027,17,WNV,0,0,1,0
2001,MA,25027,19,WNV,0,0,1,1
2001,MA,25027,20,WNV,3,0,0,0
2001,MA,25027,21,WNV,0,0,6,0
2001,MA,25027,22,WNV,2,1,2,1
2001,MA,25027,23,WNV,5,1,5,1
2001,MA,25027,24,WNV,3,0,15,6
2001,MA,25027,25,WNV,3,1,17,4
2001,MA,25027,26,WNV,8,2,11,2
2001,MA,25027,27,WNV,3,2,16,5
2001,MA,25027,28,WNV,4,2,17,5
2001,MA,25027,29,WNV,10,2,54,15
2001,MA,25027,30,WNV,9,3,29,12
2001,MA,25027,31,WNV,9,2,35,9
2001,MA,25027,32,WNV,5,0,26,7
2001,ME,23001,22,WNV,1,1,3,2
2001,ME,23001,23,WNV,2,1,4,2
2001,ME,23001,24,WNV,0,0,2,0
2001,ME,23001,25,WNV,1,0,3,3
2001,ME,23001,27,WNV,1,0,2,1
2001,ME,23001,28,WNV,1,1,4,4
2001,ME,23001,29,WNV,1,1,7,7
2001,ME,23001,30,WNV,1,1,0,0
2001,ME,23001,31,WNV,0,0,2,1
2001,ME,23001,32,WNV,0,0,1,0
2001,ME,23001,33,WNV,0,0,3,2
2001,ME,23001,34,WNV,1,0,3,3
2001,ME,23001,35,WNV,1,1,4,3
2001,ME,23001,36,WNV,0,0,1,1
2001,ME,23001,37,WNV,0,0,5,4
2001,ME,23001,38,WNV,0,0,7,7
2001,ME,23001,39,WNV,1,1,8,6
2001,ME,23001,40,WNV,0,0,7,4
2001,ME,23001,41,WNV,0,0,1,1
2001,ME,23001,42,WNV,1,1,4,4
2001,ME,23003,23,WNV,0,0,1,1
2001,ME,23003,26,WNV,1,1,0,0
2001,ME,23003,28,WNV,1,0,0,0
2001,ME,23003,31,WNV,0,0,1,0
2001,ME,23003,32,WNV,2,0,1,1
2001,ME,23003,33,WNV,1,0,1,0
2001,ME,23003,34,WNV,1,0,1,1
2001,ME,23003,38,WNV,0,0,2,1
2001,ME,23005,21,WNV,0,0,2,0
2001,ME,23005,22,WNV,4,0,12,3
2001,ME,23005,23,WNV,4,4,20,6
2001,ME,23005,24,WNV,6,4,22,12
2001,ME,23005,25,WNV,3,1,9,3
2001,ME,23005,26,WNV,0,0,5,1
2001,ME,23005,27,WNV,3,3,8,2
2001,ME,23005,28,WNV,1,0,10,3
2001,ME,23005,29,WNV,1,0,7,2
2001,ME,23005,30,WNV,3,2,1,0
2001,ME,23005,31,WNV,2,1,3,2
2001,ME,23005,32,WNV,2,2,2,1
2001,ME,23005,33,WNV,3,1,5,4
2001,ME,23005,34,WNV,0,0,5,3
2001,ME,23005,35,WNV,4,3,7,4
2001,ME,23005,36,WNV,1,1,3,3
2001,ME,23005,37,WNV,1,0,14,13
2001,ME,23005,38,WNV,3,3,19,18
2001,ME,23005,39,WNV,1,1,10,8
2001,ME,23005,40,WNV,0,0,11,10
2001,ME,23005,41,WNV,1,0,16,15
2001,ME,23005,42,WNV,1,1,5,4
2001,ME,23007,22,WNV,0,0,1,0
2001,ME,23007,23,WNV,0,0,1,1
2001,ME,23007,25,WNV,2,2,2,1
2001,ME,23007,27,WNV,0,0,1,1
2001,ME,23007,28,WNV,0,0,1,0
2001,ME,23007,29,WNV,0,0,2,0
2001,ME,23007,30,WNV,1,1,0,0
2001,ME,23007,33,WNV,1,0,0,0
2001,ME,23007,34,WNV,0,0,2,2
2001,ME,23007,35,WNV,0,0,2,1
2001,ME,23007,38,WNV,0,0,8,7
2001,ME,23007,39,WNV,0,0,2,2
2001,ME,23007,40,WNV,0,0,4,4
2001,ME,23007,42,WNV,0,0,1,0
2001,ME,23009,22,WNV,1,1,0,0
2001,ME,23009,23,WNV,1,1,1,0
2001,ME,23009,25,WNV,1,1,2,1
2001,ME,23009,26,WNV,0,0,1,0
2001,ME,23009,27,WNV,1,0,0,0
2001,ME,23009,28,WNV,0,0,3,1
2001,ME,23009,29,WNV,1,1,1,1
2001,ME,23009,30,WNV,1,1,4,1
2001,ME,23009,35,WNV,0,0,1,1
2001,ME,23009,36,WNV,0,0,1,1
2001,ME,23009,37,WNV,0,0,1,1
2001,ME,23009,38,WNV,0,0,4,4
2001,ME,23009,41,WNV,0,0,3,2
2001,ME,23009,42,WNV,0,0,1,1
2001,ME,23011,21,WNV,1,1,1,1
2001,ME,23011,22,WNV,0,0,1,1
2001,ME,23011,23,WNV,0,0,4,0
2001,ME,23011,24,WNV,1,1,3,1
2001,ME,23011,25,WNV,0,0,3,2
2001,ME,23011,26,WNV,2,1,1,0
2001,ME,23011,27,WNV,1,1,2,1
2001,ME,23011,28,WNV,0,0,3,1
2001,ME,23011,29,WNV,3,3,4,3
2001,ME,23011,30,WNV,4,0,3,2
2001,ME,23011,31,WNV,2,1,5,1
2001,ME,23011,32,WNV,5,5,2,2
2001,ME,23011,36,WNV,0,0,1,1
2001,ME,23011,37,WNV,0,0,6,3
2001,ME,23011,38,WNV,0,0,5,5
2001,ME,23011,39,WNV,0,0,2,2
2001,ME,23011,40,WNV,0,0,2,1
2001,ME,23011,41,WNV,0,0,7,6
2001,ME,23011,43,WNV,1,1,0,0
2001,ME,23013,10,WNV,1,0,0,0
2001,ME,23013,22,WNV,0,0,2,2
2001,ME,23013,23,WNV,1,1,4,1
2001,ME,23013,26,WNV,0,0,1,1
2001,ME,23013,27,WNV,1,1,0,0
2001,ME,23013,28,WNV,0,0,2,1
2001,ME,23013,29,WNV,0,0,2,0
2001,ME,23013,30,WNV,0,0,1,0
2001,ME,23013,32,WNV,0,0,1,1
2001,ME,23013,33,WNV,1,1,0,0
2001,ME,23013,35,WNV,0,0,1,1
2001,ME,23013,36,WNV,0,0,1,1
2001,ME,23013,37,WNV,0,0,2,1
2001,ME,23013,38,WNV,0,0,6,5
2001,ME,23013,39,WNV,0,0,1,1
2001,ME,23013,40,WNV,1,0,0,0
2001,ME,23013,41,WNV,0,0,1,1
2001,ME,23015,22,WNV,0,0,1,0
2001,ME,23015,23,WNV,0,0,4,1
2001,ME,23015,25,WNV,0,0,1,0
2001,ME,23015,26,WNV,1,1,0,0
2001,ME,23015,27,WNV,1,1,2,1
2001,ME,23015,29,WNV,0,0,2,0
2001,ME,23015,36,WNV,0,0,1,1
2001,ME,23015,37,WNV,0,0,1,1
2001,ME,23015,38,WNV,1,0,1,1
2001,ME,23017,22,WNV,1,0,3,0
2001,ME,23017,23,WNV,0,0,9,0
2001,ME,23017,24,WNV,0,0,2,0
2001,ME,23017,25,WNV,0,0,3,2
2001,ME,23017,26,WNV,0,0,2,0
2001,ME,23017,27,WNV,0,0,2,0
2001,ME,23017,28,WNV,2,2,3,0
2001,ME,23017,29,WNV,1,0,2,0
2001,ME,23017,30,WNV,0,0,1,1
2001,ME,23017,31,WNV,0,0,1,1
2001,ME,23017,32,WNV,0,0,1,1
2001,ME,23017,34,WNV,0,0,3,2
2001,ME,23017,37,WNV,0,0,1,1
2001,ME,23017,38,WNV,0,0,3,3
2001,ME,23017,39,WNV,0,0,3,3
2001,ME,23017,40,WNV,0,0,1,1
2001,ME,23017,41,WNV,0,0,1,0
2001,ME,23019,22,WNV,0,0,12,2
2001,ME,23019,23,WNV,4,0,14,3
2001,ME,23019,24,WNV,7,2,9,4
2001,ME,23019,25,WNV,1,0,19,11
2001,ME,23019,26,WNV,1,1,2,2
2001,ME,23019,27,WNV,3,0,3,3
2001,ME,23019,28,WNV,1,1,1,0
2001,ME,23019,29,WNV,2,1,2,2
2001,ME,23019,30,WNV,3,1,6,5
2001,ME,23019,31,WNV,2,0,4,3
2001,ME,23019,32,WNV,0,0,1,1
2001,ME,23019,33,WNV,0,0,3,2
2001,ME,23019,34,WNV,1,1,5,2
2001,ME,23019,35,WNV,0,0,4,4
2001,ME,23019,37,WNV,0,0,6,5
2001,ME,23019,38,WNV,0,0,3,3
2001,ME,23019,39,WNV,0,0,2,1
2001,ME,23019,40,WNV,1,0,0,0
2001,ME,23019,41,WNV,0,0,1,0
2001,ME,23019,42,WNV,1,1,1,1
2001,ME,23021,22,WNV,0,0,3,0
2001,ME,23021,23,WNV,0,0,1,0
2001,ME,23021,26,WNV,0,0,1,0
2001,ME,23021,30,WNV,0,0,1,0
2001,ME,23021,39,WNV,0,0,1,1
2001,ME,23021,41,WNV,0,0,1,0
2001,ME,23023,23,WNV,0,0,1,0
2001,ME,23023,27,WNV,0,0,1,0
2001,ME,23023,30,WNV,1,1,2,2
2001,ME,23023,31,WNV,0,0,2,2
2001,ME,23023,34,WNV,1,1,1,1
2001,ME,23023,35,WNV,1,1,1,1
2001,ME,23023,38,WNV,0,0,1,1
2001,ME,23023,39,WNV,0,0,1,1
2001,ME,23023,42,WNV,0,0,1,1
2001,ME,23025,22,WNV,1,0,0,0
2001,ME,23025,23,WNV,1,0,4,1
2001,ME,23025,24,WNV,1,0,0,0
2001,ME,23025,26,WNV,0,0,1,0
2001,ME,23025,27,WNV,0,0,1,0
2001,ME,23025,28,WNV,0,0,1,0
2001,ME,23025,29,WNV,0,0,1,1
2001,ME,23025,30,WNV,0,0,1,0
2001,ME,23025,31,WNV,0,0,2,0
2001,ME,23025,38,WNV,0,0,1,0
2001,ME,23025,40,WNV,0,0,1,0
2001,ME,23025,41,WNV,0,0,3,1
2001,ME,23027,22,WNV,0,0,1,0
2001,ME,23027,23,WNV,2,0,1,0
2001,ME,23027,24,WNV,0,0,1,1
2001,ME,23027,25,WNV,0,0,1,0
2001,ME,23027,26,WNV,0,0,2,0
2001,ME,23027,27,WNV,0,0,2,0
2001,ME,23027,28,WNV,0,0,1,0
2001,ME,23027,29,WNV,2,1,1,1
2001,ME,23027,32,WNV,0,0,1,1
2001,ME,23027,33,WNV,0,0,1,1
2001,ME,23027,36,WNV,0,0,1,0
2001,ME,23027,37,WNV,0,0,1,1
2001,ME,23027,38,WNV,0,0,1,1
2001,ME,23027,39,WNV,2,2,2,2
2001,ME,23027,40,WNV,0,0,1,0
2001,ME,23029,23,WNV,0,0,1,0
2001,ME,23029,26,WNV,0,0,2,1
2001,ME,23029,27,WNV,1,0,0,0
2001,ME,23029,30,WNV,0,0,1,0
2001,ME,23029,31,WNV,1,0,0,0
2001,ME,23029,35,WNV,1,0,0,0
2001,ME,23029,38,WNV,0,0,1,1
2001,ME,23029,39,WNV,0,0,1,1
2001,ME,23029,41,WNV,0,0,2,0
2001,ME,23031,17,WNV,0,0,1,0
2001,ME,23031,22,WNV,2,2,4,1
2001,ME,23031,23,WNV,2,1,18,3
2001,ME,23031,24,WNV,0,0,6,1
2001,ME,23031,25,WNV,1,1,13,3
2001,ME,23031,26,WNV,0,0,3,1
2001,ME,23031,27,WNV,0,0,2,1
2001,ME,23031,28,WNV,0,0,7,6
2001,ME,23031,29,WNV,0,0,6,4
2001,ME,23031,30,WNV,1,1,6,3
2001,ME,23031,31,WNV,1,0,4,3
2001,ME,23031,32,WNV,1,0,4,3
2001,ME,23031,33,WNV,1,0,2,1
2001,ME,23031,34,WNV,0,0,11,7
2001,ME,23031,35,WNV,0,0,5,5
2001,ME,23031,36,WNV,2,1,7,5
2001,ME,23031,37,WNV,0,0,13,11
2001,ME,23031,38,WNV,0,0,14,12
2001,ME,23031,39,WNV,0,0,8,7
2001,ME,23031,40,WNV,1,1,4,4
2001,ME,23031,41,WNV,1,1,2,2
2001,NH,33001,23,WNV,0,0,1,1
2001,NH,33001,24,WNV,0,0,3,3
2001,NH,33001,25,WNV,0,0,1,1
2001,NH,33001,26,WNV,1,1,1,1
2001,NH,33001,27,WNV,2,2,2,2
2001,NH,33001,30,WNV,0,0,2,2
2001,NH,33001,31,WNV,0,0,3,3
2001,NH,33003,31,WNV,1,1,0,0
2001,NH,33005,23,WNV,0,0,4,4
2001,NH,33005,24,WNV,2,2,1,1
2001,NH,33005,25,WNV,3,3,0,0
2001,NH,33005,26,WNV,2,2,2,2
2001,NH,33005,28,WNV,1,1,0,0
2001,NH,33005,29,WNV,1,1,6,6
2001,NH,33005,30,WNV,1,1,2,2
2001,NH,33005,31,WNV,1,1,0,0
2001,NH,33007,23,WNV,2,2,1,1
2001,NH,33007,25,WNV,1,1,1,1
2001,NH,33009,22,WNV,1,1,0,0
2001,NH,33009,23,WNV,0,0,2,2
2001,NH,33009,24,WNV,1,1,2,2
2001,NH,33009,25,WNV,1,1,0,0
2001,NH,33009,26,WNV,0,0,2,2
2001,NH,33009,27,WNV,2,2,0,0
2001,NH,33009,28,WNV,2,2,0,0
2001,NH,33009,29,WNV,1,1,2,2
2001,NH,33009,30,WNV,0,0,3,3
2001,NH,33009,31,WNV,0,0,5,5
2001,NH,33011,20,WNV,0,0,2,2
2001,NH,33011,21,WNV,2,2,0,0
2001,NH,33011,22,WNV,0,0,4,4
2001,NH,33011,23,WNV,3,3,13,13
2001,NH,33011,24,WNV,3,3,9,9
2001,NH,33011,25,WNV,2,2,5,5
2001,NH,33011,26,WNV,1,1,10,10
2001,NH,33011,27,WNV,2,2,11,11
2001,NH,33011,28,WNV,0,0,11,11
2001,NH,33011,29,WNV,3,3,17,17
2001,NH,33011,30,WNV,0,0,12,12
2001,NH,33011,31,WNV,3,3,8,8
2001,NH,33011,32,WNV,0,0,1,1
2001,NH,33013,19,WNV,0,0,1,1
2001,NH,33013,22,WNV,0,0,4,4
2001,NH,33013,23,WNV,1,1,6,6
2001,NH,33013,24,WNV,0,0,12,12
2001,NH,33013,25,WNV,1,1,7,7
2001,NH,33013,26,WNV,0,0,8,8
2001,NH,33013,27,WNV,1,1,5,5
2001,NH,33013,28,WNV,0,0,5,5
2001,NH,33013,29,WNV,0,0,8,8
2001,NH,33013,30,WNV,1,1,3,3
2001,NH,33013,31,WNV,0,0,2,2
2001,NH,33013,32,WNV,0,0,1,1
2001,NH,33015,19,WNV,0,0,1,1
2001,NH,33015,22,WNV,1,1,0,0
2001,NH,33015,23,WNV,1,1,7,7
2001,NH,33015,24,WNV,0,0,2,2
2001,NH,33015,25,WNV,5,5,1,1
2001,NH,33015,26,WNV,0,0,3,3
2001,NH,33015,27,WNV,1,1,4,4
2001,NH,33015,28,WNV,0,0,5,5
2001,NH,33015,29,WNV,4,4,11,11
2001,NH,33015,30,WNV,1,1,4,4
2001,NH,33015,31,WNV,0,0,10,10
2001,NH,33015,32,WNV,0,0,2,2
2001,NH,33017,22,WNV,1,1,0,0
2001,NH,33017,23,WNV,1,1,3,3
2001,NH,33017,24,WNV,0,0,2,2
2001,NH,33017,26,WNV,1,1,0,0
2001,NH,33017,27,WNV,1,1,1,1
2001,NH,33017,28,WNV,0,0,2,2
2001,NH,33017,29,WNV,1,1,2,2
2001,NH,33017,30,WNV,0,0,1,1
2001,NH,33019,26,WNV,0,0,1,1
2001,NH,33019,28,WNV,0,0,1,1
2001,NH,33019,30,WNV,0,0,2,2
2001,RI,44001,33,WNV,1,1,0,0
2001,RI,44001,35,WNV,1,1,0,0
2001,RI,44001,36,WNV,1,1,0,0
2001,RI,44001,39,WNV,1,1,1,1
2001,RI,44001,40,WNV,3,2,0,0
2001,RI,44001,41,WNV,2,2,0,0
2001,RI,44003,22,WNV,1,1,0,0
2001,RI,44003,29,WNV,1,1,0,0
2001,RI,44003,31,WNV,1,1,0,0
2001,RI,44003,32,WNV,0,0,1,1
2001,RI,44003,36,WNV,2,2,0,0
2001,RI,44003,37,WNV,2,2,0,0
2001,RI,44003,38,WNV,5,5,0,0
2001,RI,44003,39,WNV,4,4,0,0
2001,RI,44003,40,WNV,4,4,0,0
2001,RI,44003,41,WNV,4,4,0,0
2001,RI,44003,42,WNV,1,1,0,0
2001,RI,44005,31,WNV,1,1,0,0
2001,RI,44005,34,WNV,2,2,0,0
2001,RI,44005,35,WNV,3,3,0,0
2001,RI,44005,36,WNV,3,3,0,0
2001,RI,44005,38,WNV,3,3,1,1
2001,RI,44005,39,WNV,5,5,1,1
2001,RI,44005,40,WNV,7,7,2,2
2001,RI,44005,41,WNV,3,3,0,0
2001,RI,44007,31,WNV,0,0,1,1
2001,RI,44007,33,WNV,0,0,1,1
2001,RI,44007,34,WNV,0,0,1,1
2001,RI,44007,35,WNV,1,1,0,0
2001,RI,44007,36,WNV,0,0,1,1
2001,RI,44007,37,WNV,3,3,0,0
2001,RI,44007,39,WNV,6,6,0,0
2001,RI,44007,40,WNV,4,4,0,0
2001,RI,44007,41,WNV,5,5,0,0
2001,RI,44007,42,WNV,2,2,0,0
2001,RI,44009,22,WNV,1,1,0,0
2001,RI,44009,31,WNV,1,1,0,0
2001,RI,44009,33,WNV,1,1,0,0
2001,RI,44009,34,WNV,4,4,2,2
2001,RI,44009,35,WNV,11,11,4,4
2001,RI,44009,36,WNV,16,15,6,6
2001,RI,44009,37,WNV,24,24,0,0
2001,RI,44009,38,WNV,19,19,8,8
2001,RI,44009,39,WNV,17,17,2,2
2001,RI,44009,40,WNV,15,15,4,4
2001,RI,44009,41,WNV,11,11,5,5
2001,RI,44009,42,WNV,2,2,0,0
2001,VT,50001,1,WNV,0,0,1,0
2001,VT,50001,7,WNV,0,0,1,0
2001,VT,50001,9,WNV,0,0,1,0
2001,VT,50001,14,WNV,0,0,1,0
2001,VT,50001,17,WNV,0,0,1,0
2001,VT,50001,19,WNV,0,0,3,0
2001,VT,50001,20,WNV,1,0,0,0
2001,VT,50001,21,WNV,0,0,2,0
2001,VT,50001,22,WNV,2,0,1,1
2001,VT,50001,25,WNV,1,1,0,0
2001,VT,50001,26,WNV,1,1,1,0
2001,VT,50001,27,WNV,0,0,1,0
2001,VT,50001,28,WNV,0,0,1,1
2001,VT,50001,30,WNV,0,0,2,0
2001,VT,50001,31,WNV,1,0,8,4
2001,VT,50001,32,WNV,0,0,2,0
2001,VT,50001,33,WNV,0,0,1,1
2001,VT,50001,34,WNV,0,0,5,4
2001,VT,50001,36,WNV,0,0,1,1
2001,VT,50001,37,WNV,0,0,4,0
2001,VT,50001,38,WNV,1,0,2,1
2001,VT,50001,39,WNV,0,0,2,2
2001,VT,50001,40,WNV,1,0,1,1
2001,VT,50001,41,WNV,0,0,2,0
2001,VT,50001,43,WNV,1,1,0,0
2001,VT,50001,44,WNV,0,0,1,1
2001,VT,50003,16,WNV,2,0,0,0
2001,VT,50003,22,WNV,1,0,1,1
2001,VT,50003,28,WNV,0,0,2,2
2001,VT,50003,29,WNV,1,1,1,1
2001,VT,50003,31,WNV,1,1,1,0
2001,VT,50003,32,WNV,1,1,0,0
2001,VT,50003,37,WNV,0,0,2,1
2001,VT,50003,38,WNV,0,0,2,1
2001,VT,50003,40,WNV,0,0,1,1
2001,VT,50005,13,WNV,1,0,0,0
2001,VT,50005,24,WNV,1,0,0,0
2001,VT,50005,25,WNV,0,0,1,0
2001,VT,50005,27,WNV,2,1,2,1
2001,VT,50005,28,WNV,1,0,0,0
2001,VT,50005,29,WNV,0,0,2,2
2001,VT,50005,30,WNV,2,2,2,2
2001,VT,50005,32,WNV,0,0,2,1
2001,VT,50005,33,WNV,0,0,1,1
2001,VT,50005,34,WNV,0,0,1,1
2001,VT,50005,35,WNV,1,0,2,1
2001,VT,50005,36,WNV,0,0,1,1
2001,VT,50005,37,WNV,0,0,2,2
2001,VT,50005,38,WNV,0,0,3,3
2001,VT,50005,41,WNV,0,0,1,0
2001,VT,50005,44,WNV,1,0,0,0
2001,VT,50007,2,WNV,0,0,1,0
2001,VT,50007,4,WNV,1,0,0,0
